,RUL,RUL_se,error_se,RUL_ae,error_ae,RUL_lin_se_3,error_lin_se_3,RUL_lin_se_4,error_lin_se_4,RUL_lin_se_5,error_lin_se_5,RUL_lin_se_6,error_lin_se_6,RUL_lin_lin_0.01_1.0,error_lin_lin_0.01_1.0,RUL_lin_lin_0.05_1.0,error_lin_lin_0.05_1.0,RUL_lin_lin_0.1_1.0,error_lin_lin_0.1_1.0,RUL_lin_lin_0.2_1.0,error_lin_lin_0.2_1.0,RUL_lin_lin_0.3_1.0,error_lin_lin_0.3_1.0,RUL_quad_quad_0.01,error_quad_quad_0.01,RUL_quad_quad_0.03,error_quad_quad_0.03,RUL_quad_quad_0.05,error_quad_quad_0.05,RUL_quad_quad_0.075,error_quad_quad_0.075,RUL_quad_quad_0.1,error_quad_quad_0.1
21,2.4000000953674316,1.3007868528366089,-1.0992132425308228,3.9071195125579834,1.5071194171905518,5.113484859466553,2.713484764099121,5.701923370361328,3.3019232749938965,3.891333818435669,1.4913337230682373,3.312861204147339,0.9128611087799072,17.752906799316406,15.352907180786133,7.3679962158203125,4.967996120452881,4.899787425994873,2.4997873306274414,4.183304309844971,1.783304214477539,4.282387733459473,1.882387638092041,3.4686501026153564,1.0686500072479248,5.424505710601807,3.024505615234375,3.787799596786499,1.3877995014190674,3.8436951637268066,1.443695068359375,4.580281734466553,2.180281639099121
22,2.0999999046325684,0.0,-2.0999999046325684,3.21640682220459,1.1164069175720215,2.1864242553710938,0.08642435073852539,2.062202215194702,-0.03779768943786621,0.8727625608444214,-1.227237343788147,1.016270399093628,-1.0837295055389404,15.86658763885498,13.76658821105957,6.10906982421875,4.009069919586182,3.754716157913208,1.6547162532806396,3.014151096343994,0.9141511917114258,3.3290064334869385,1.2290065288543701,3.0978660583496094,0.997866153717041,3.8693687915802,1.7693688869476318,2.321636438369751,0.22163653373718262,2.494858741760254,0.39485883712768555,3.14628005027771,1.0462801456451416
23,2.5,0.0,-2.5,3.343290090560913,0.8432900905609131,5.00423002243042,2.50423002243042,7.554752826690674,5.054752826690674,2.37113618850708,-0.12886381149291992,2.275078296661377,-0.22492170333862305,22.808921813964844,20.308921813964844,5.606499671936035,3.106499671936035,4.19076681137085,1.6907668113708496,2.947242259979248,0.44724225997924805,4.202469825744629,1.702469825744629,2.877715826034546,0.3777158260345459,3.6281793117523193,1.1281793117523193,3.0186731815338135,0.5186731815338135,3.121427059173584,0.621427059173584,2.804311990737915,0.30431199073791504
24,3.5,2.7054214477539062,-0.7945785522460938,4.400209426879883,0.9002094268798828,5.4986090660095215,1.9986090660095215,6.483441352844238,2.9834413528442383,6.320445537567139,2.8204455375671387,3.5378825664520264,0.03788256645202637,15.460152626037598,11.960152626037598,8.598258972167969,5.098258972167969,7.82366943359375,4.32366943359375,6.6673383712768555,3.1673383712768555,7.07161808013916,3.57161808013916,6.423182010650635,2.9231820106506348,6.7739667892456055,3.2739667892456055,6.180196285247803,2.6801962852478027,5.1338348388671875,1.6338348388671875,5.2877726554870605,1.7877726554870605
25,6.900000095367432,9.819770812988281,2.9197707176208496,9.865140914916992,2.9651408195495605,14.057902336120605,7.157902240753174,15.316011428833008,8.416011810302734,14.765177726745605,7.865177631378174,13.271224975585938,6.371224880218506,19.927642822265625,13.027643203735352,18.092578887939453,11.19257926940918,20.543611526489258,13.643611907958984,17.18235206604004,10.282352447509766,16.843652725219727,9.943653106689453,17.25811004638672,10.358110427856445,14.378174781799316,7.478174686431885,14.93337345123291,8.03337287902832,14.235424041748047,7.335423946380615,12.93323040008545,6.033230304718018
26,16.799999237060547,17.868764877319336,1.068765640258789,16.94441795349121,0.14441871643066406,25.626541137695312,8.826541900634766,24.361906051635742,7.561906814575195,23.90843391418457,7.108434677124023,23.443580627441406,6.643581390380859,24.947237014770508,8.147237777709961,24.88907241821289,8.089073181152344,26.803190231323242,10.003190994262695,23.653913497924805,6.853914260864258,22.97694969177246,6.176950454711914,30.497814178466797,13.69781494140625,25.8216609954834,9.021661758422852,24.640363693237305,7.840364456176758,24.872949600219727,8.07295036315918,21.771068572998047,4.9710693359375
27,20.299999237060547,22.64440155029297,2.344402313232422,21.213424682617188,0.9134254455566406,36.3424186706543,16.04241943359375,32.388519287109375,12.088520050048828,31.5089168548584,11.208917617797852,30.023494720458984,9.723495483398438,35.370452880859375,15.070453643798828,29.691495895385742,9.391496658325195,27.97764015197754,7.677640914916992,24.49028205871582,4.190282821655273,25.248626708984375,4.948627471923828,37.85155487060547,17.551555633544922,33.459957122802734,13.159957885742188,31.477144241333008,11.177145004272461,30.374958038330078,10.074958801269531,27.40243148803711,7.1024322509765625
28,25.0,20.718713760375977,-4.281286239624023,20.625951766967773,-4.374048233032227,30.895797729492188,5.8957977294921875,31.049650192260742,6.049650192260742,27.395130157470703,2.395130157470703,25.852773666381836,0.8527736663818359,38.22336959838867,13.223369598388672,28.760318756103516,3.7603187561035156,26.665740966796875,1.665740966796875,24.715227127075195,-0.2847728729248047,24.049684524536133,-0.9503154754638672,29.521886825561523,4.521886825561523,30.14462661743164,5.144626617431641,26.410470962524414,1.410470962524414,26.634916305541992,1.6349163055419922,25.01836395263672,0.01836395263671875
29,17.200000762939453,23.5675048828125,6.367504119873047,24.682964324951172,7.482963562011719,34.56603240966797,17.366031646728516,34.244449615478516,17.044448852539062,31.208581924438477,14.008581161499023,30.809263229370117,13.609262466430664,42.94677734375,25.746776580810547,34.813499450683594,17.61349868774414,30.980222702026367,13.780221939086914,29.049293518066406,11.849292755126953,27.999614715576172,10.799613952636719,33.440391540527344,16.24039077758789,32.29551315307617,15.095512390136719,29.418289184570312,12.21828842163086,30.723825454711914,13.523824691772461,29.285057067871094,12.08505630493164
30,21.399999618530273,17.729785919189453,-3.6702136993408203,20.165897369384766,-1.2341022491455078,21.77831268310547,0.3783130645751953,21.2784366607666,-0.12156295776367188,20.270004272460938,-1.129995346069336,21.550931930541992,0.15093231201171875,31.627227783203125,10.227228164672852,24.859464645385742,3.4594650268554688,22.870994567871094,1.4709949493408203,23.051851272583008,1.6518516540527344,23.16958999633789,1.7695903778076172,23.49947166442871,2.0994720458984375,24.58985137939453,3.189851760864258,22.434762954711914,1.0347633361816406,22.994613647460938,1.594614028930664,22.50397491455078,1.1039752960205078
31,25.100000381469727,22.028133392333984,-3.071866989135742,25.704729080200195,0.6047286987304688,35.1658935546875,10.065893173217773,33.30176544189453,8.201765060424805,30.9693660736084,5.869365692138672,33.59902572631836,8.499025344848633,43.704505920410156,18.60450553894043,33.519859313964844,8.419858932495117,30.16767120361328,5.067670822143555,29.20131492614746,4.101314544677734,28.805925369262695,3.7059249877929688,32.3485221862793,7.24852180480957,31.12233543395996,6.022335052490234,30.461727142333984,5.361726760864258,30.22520637512207,5.125205993652344,28.542842864990234,3.442842483520508
32,28.0,23.470497131347656,-4.529502868652344,28.57771110534668,0.5777111053466797,35.67525100708008,7.675251007080078,33.69115447998047,5.691154479980469,30.488256454467773,2.4882564544677734,35.239070892333984,7.239070892333984,42.42939758300781,14.429397583007812,35.974082946777344,7.974082946777344,34.194522857666016,6.194522857666016,29.883073806762695,1.8830738067626953,30.266679763793945,2.2666797637939453,31.593103408813477,3.5931034088134766,33.69438171386719,5.6943817138671875,29.643245697021484,1.6432456970214844,33.25043869018555,5.250438690185547,30.404502868652344,2.4045028686523438
33,26.100000381469727,26.021730422973633,-0.07826995849609375,31.05830955505371,4.958309173583984,37.68423843383789,11.584238052368164,37.31808090209961,11.218080520629883,33.42884063720703,7.328840255737305,38.25980758666992,12.159807205200195,43.51019287109375,17.410192489624023,39.637062072753906,13.53706169128418,37.890567779541016,11.790567398071289,31.549041748046875,5.449041366577148,33.425315856933594,7.325315475463867,33.65646743774414,7.556467056274414,37.61625289916992,11.516252517700195,34.414127349853516,8.314126968383789,35.071414947509766,8.971414566040039,33.256866455078125,7.156866073608398
34,24.700000762939453,27.301315307617188,2.6013145446777344,31.231935501098633,6.53193473815918,33.84214782714844,9.142147064208984,35.15635681152344,10.456356048583984,36.365394592285156,11.665393829345703,34.945556640625,10.245555877685547,41.65854263305664,16.958541870117188,37.93263244628906,13.23263168334961,40.25486373901367,15.554862976074219,34.925846099853516,10.225845336914062,35.98038864135742,11.280387878417969,38.93694305419922,14.236942291259766,38.67808151245117,13.978080749511719,32.107486724853516,7.4074859619140625,33.6515007019043,8.951499938964844,32.83763885498047,8.137638092041016
35,24.5,25.623157501220703,1.1231575012207031,33.6729736328125,9.1729736328125,34.315216064453125,9.815216064453125,36.168113708496094,11.668113708496094,44.52344512939453,20.02344512939453,35.00311279296875,10.50311279296875,42.27778244018555,17.777782440185547,38.738155364990234,14.238155364990234,43.60202407836914,19.10202407836914,39.140560150146484,14.640560150146484,41.33620834350586,16.83620834350586,45.4158935546875,20.9158935546875,40.25031661987305,15.750316619873047,37.32228469848633,12.822284698486328,35.36082077026367,10.860820770263672,34.33805465698242,9.838054656982422
36,27.700000762939453,22.50623893737793,-5.193761825561523,34.944419860839844,7.244419097900391,33.85795211791992,6.157951354980469,33.87547302246094,6.175472259521484,40.55744934082031,12.85744857788086,34.39690017700195,6.6968994140625,41.77106475830078,14.071063995361328,37.87715530395508,10.177154541015625,43.52602767944336,15.826026916503906,40.992942810058594,13.29294204711914,40.368507385253906,12.668506622314453,46.253387451171875,18.553386688232422,40.84694290161133,13.146942138671875,40.75966262817383,13.059661865234375,38.23721694946289,10.537216186523438,35.43763732910156,7.737636566162109
37,26.0,34.06806945800781,8.068069458007812,35.87491226196289,9.87491226196289,35.717124938964844,9.717124938964844,34.07699966430664,8.07699966430664,38.238853454589844,12.238853454589844,35.821712493896484,9.821712493896484,42.205841064453125,16.205841064453125,38.97827911376953,12.978279113769531,43.930946350097656,17.930946350097656,40.259159088134766,14.259159088134766,40.22574996948242,14.225749969482422,43.33563995361328,17.33563995361328,40.49001693725586,14.49001693725586,41.227542877197266,15.227542877197266,40.9308967590332,14.930896759033203,39.660675048828125,13.660675048828125
38,21.700000762939453,35.71895217895508,14.018951416015625,29.447004318237305,7.747003555297852,31.446765899658203,9.74676513671875,30.21547508239746,8.515474319458008,33.94224548339844,12.242244720458984,32.06642532348633,10.366424560546875,39.091670989990234,17.39167022705078,34.18663787841797,12.486637115478516,35.27532958984375,13.575328826904297,31.698429107666016,9.998428344726562,36.353580474853516,14.653579711914062,35.18888473510742,13.488883972167969,34.29307556152344,12.593074798583984,34.56194305419922,12.861942291259766,36.730770111083984,15.030769348144531,36.88868713378906,15.18868637084961
39,6.0,29.64005470275879,23.64005470275879,23.552278518676758,17.552278518676758,26.50178337097168,20.50178337097168,24.857160568237305,18.857160568237305,26.314926147460938,20.314926147460938,26.21818733215332,20.21818733215332,35.30432891845703,29.30432891845703,28.022106170654297,22.022106170654297,25.928483963012695,19.928483963012695,22.708215713500977,16.708215713500977,25.416120529174805,19.416120529174805,26.877674102783203,20.877674102783203,28.3602237701416,22.3602237701416,24.24433708190918,18.24433708190918,26.578102111816406,20.578102111816406,29.134868621826172,23.134868621826172
40,3.299999952316284,10.998209953308105,7.698209762573242,7.938748359680176,4.6387481689453125,7.874547958374023,4.57454776763916,4.470373153686523,1.1703732013702393,6.331695079803467,3.0316951274871826,6.102510452270508,2.8025104999542236,18.121150970458984,14.821150779724121,9.153079986572266,5.853079795837402,11.478361129760742,8.178360939025879,9.025031089782715,5.725030899047852,7.788388252258301,4.4883880615234375,8.802481651306152,5.502481460571289,9.125920295715332,5.825920104980469,7.97991418838501,4.679914474487305,6.382698059082031,3.082698106765747,9.787040710449219,6.4870405197143555
41,4.900000095367432,3.2407665252685547,-1.659233570098877,6.496845245361328,1.5968451499938965,6.3556952476501465,1.4556951522827148,2.7474417686462402,-2.1525583267211914,3.3275067806243896,-1.572493314743042,4.6816301345825195,-0.2183699607849121,17.954830169677734,13.054830551147461,7.583643913269043,2.6836438179016113,9.640463829040527,4.740463733673096,6.6557135581970215,1.7557134628295898,5.9795989990234375,1.0795989036560059,7.823864936828613,2.9238648414611816,5.252087593078613,0.35208749771118164,6.702178001403809,1.802177906036377,5.4441704750061035,0.5441703796386719,5.385843276977539,0.4858431816101074
42,6.599999904632568,3.8626608848571777,-2.7373390197753906,7.10056209564209,0.5005621910095215,8.741287231445312,2.141287326812744,8.629409790039062,2.029409885406494,5.4506144523620605,-1.1493854522705078,6.48709774017334,-0.11290216445922852,21.86248207092285,15.262481689453125,11.141681671142578,4.54168176651001,10.299446105957031,3.699446201324463,7.194766044616699,0.5947661399841309,7.911944389343262,1.3119444847106934,10.086000442504883,3.4860005378723145,7.091916084289551,0.4919161796569824,8.182520866394043,1.5825209617614746,6.586216449737549,-0.013783454895019531,6.184901237487793,-0.4150986671447754
43,6.699999809265137,7.3545403480529785,0.6545405387878418,8.228944778442383,1.528944969177246,12.846321105957031,6.1463212966918945,13.272116661071777,6.572116851806641,8.903606414794922,2.203606605529785,9.707173347473145,3.007173538208008,24.04229164123535,17.34229278564453,13.981245040893555,7.281245231628418,10.617118835449219,3.917119026184082,8.717260360717773,2.0172605514526367,9.09741497039795,2.3974151611328125,11.06149673461914,4.361496925354004,10.564321517944336,3.864321708679199,9.299341201782227,2.59934139251709,8.71731948852539,2.017319679260254,9.358511924743652,2.6585121154785156
44,4.400000095367432,9.778268814086914,5.378268718719482,8.607843399047852,4.20784330368042,14.07713508605957,9.677135467529297,14.745436668395996,10.345436096191406,11.228204727172852,6.82820463180542,10.595861434936523,6.195861339569092,23.075359344482422,18.67535972595215,15.161812782287598,10.761812210083008,10.715312957763672,6.31531286239624,8.874175071716309,4.474174976348877,8.740744590759277,4.340744495391846,10.974420547485352,6.57442045211792,13.755682945251465,9.355682373046875,10.091389656066895,5.691389560699463,12.249999046325684,7.849998950958252,12.208773612976074,7.808773517608643
45,1.5,6.282383918762207,4.782383918762207,6.255649566650391,4.755649566650391,10.170716285705566,8.670716285705566,10.847882270812988,9.347882270812988,7.720613479614258,6.220613479614258,7.13747501373291,5.63747501373291,19.452234268188477,17.952234268188477,10.938179016113281,9.438179016113281,8.527715682983398,7.027715682983398,6.667911529541016,5.167911529541016,8.477133750915527,6.977133750915527,9.689083099365234,8.189083099365234,10.884517669677734,9.384517669677734,7.65634822845459,6.15634822845459,8.768547058105469,7.268547058105469,6.671199798583984,5.171199798583984
46,1.100000023841858,0.0,-1.100000023841858,2.3407039642333984,1.2407039403915405,3.185999870300293,2.0859999656677246,2.5718817710876465,1.4718817472457886,0.007592581212520599,-1.092407464981079,0.3290427625179291,-0.7709572315216064,18.92257308959961,17.822572708129883,3.1516313552856445,2.051631450653076,2.9003348350524902,1.8003348112106323,0.3234798312187195,-0.7765201926231384,1.019223928451538,-0.08077609539031982,1.1840556859970093,0.08405566215515137,3.0631892681121826,1.9631892442703247,0.36050188541412354,-0.7394981384277344,2.2972469329833984,1.1972469091415405,2.183811902999878,1.08381187915802
47,0.8999999761581421,0.0,-0.8999999761581421,2.0626015663146973,1.1626015901565552,0.2609480619430542,-0.6390519142150879,0.0,-0.8999999761581421,0.0,-0.8999999761581421,0.0,-0.8999999761581421,17.610239028930664,16.71023941040039,1.8412543535232544,0.9412543773651123,0.8216632008552551,-0.07833677530288696,0.0,-0.8999999761581421,2.784883737564087,1.8848837614059448,0.0,-0.8999999761581421,0.47325605154037476,-0.42674392461776733,1.177298903465271,0.2772989273071289,0.9417149424552917,0.04171496629714966,0.8355294466018677,-0.06447052955627441
